lambda,beta_age,beta_weight,beta_protein,rmse_train,rmse_test,r2_train,r2_test,mae_train,mae_test
221,4.329590436174809,0.4839050832655363,0.7972599129043765,8.038542517208823,9.092392515841297,0.5355576352444815,0.4379638403175591,6.542566057215302,6.686162060263567
222,4.318310950308991,0.4832493279699563,0.7952934242164037,8.047261409601466,9.10027388520194,0.5345495870648159,0.4369890618143051,6.550500195331419,6.692348568019017
223,4.3070902537265034,0.48259382578773474,0.7933366055139953,8.055942406953166,9.108122620806759,0.5335448345199938,0.43601748015592134,6.558393313422114,6.698631417455152
224,4.295927886666335,0.48193859943725015,0.7913893857042927,8.064585725880335,9.115938891829746,0.5325433666847241,0.435049084821466,6.5662457296832715,6.7048816484232265
225,4.284823394162921,0.4812836711443427,0.789451694388974,8.073191581853159,9.123722866828752,0.5315451725976243,0.43408386525137466,6.574057759018825,6.711099515016732
226,4.2737763259836035,0.48062906265202515,0.7875234618558015,8.081760189191376,9.131474713734725,0.530550241263585,0.43312181084986434,6.58182971308334,6.717285268689264
227,4.262786236567071,0.4799747952299926,0.7856046190702946,8.09029176106051,9.139194599841515,0.5295585616560705,0.43216291098727033,6.589561900323932,6.723439158288801
228,4.2518526849627625,0.4793208896839317,0.7836950976675202,8.098786509468553,9.14688269179615,0.5285701227193549,0.431207155002317,6.597254626021548,6.729561430091481
229,4.240975234771212,0.47866736636463886,0.7817948299440041,8.107244645263059,9.154539155589651,0.5275849133706958,0.43025453220432575,6.604935955468733,6.735652327834822
230,4.230153454085319,0.4780142451769488,0.7799037488497584,8.115666378128646,9.16216415654827,0.5266029225024463,0.42930503187536284,6.612725053892802,6.741712092750438
231,4.219386915432536,0.4773615455884777,0.7780217879804245,8.124051916584886,9.169757859325246,0.5256241389841103,0.4283586432723243,6.620474698948679,6.747740963596266
232,4.208675195717932,0.47670928663818635,0.7761488815695283,8.132401467984577,9.177320427892967,0.5246485516643363,0.4274153556289644,6.628185190453195,6.753739176688265
233,4.198017876168156,0.47605748694476613,0.7742849644808474,8.140715238512358,9.184852025535578,0.5236761493728594,0.42647515815786574,6.63585682518467,6.759706965931642
234,4.18741454227624,0.4754061647148536,0.7724299722008856,8.148993433183692,9.19235281484201,0.5227069209223851,0.4255380400523554,6.6434898969214204,6.7656445628516195
235,4.176864783747266,0.474755337751075,0.7705838408314579,8.157236255844168,9.199822957699402,0.521740855110421,0.42460399048836506,6.651084696479662,6.7715521966236905
236,4.166368194444849,0.4741050234599263,0.7687465070823786,8.16544390916911,9.207262615286917,0.5207779407210577,0.4236729986262402,6.6586415117508695,6.777430094103437
237,4.155924372338443,0.4734552388594927,0.7669179082642529,8.173616594663516,9.214671948069938,0.5198181665266975,0.42274505361249637,6.666160627738532,6.783278479855904
238,4.145532919451453,0.4728060005870089,0.7650979822813745,8.181754512662291,9.222051115794624,0.5188615212897343,0.42182014458152706,6.673642326594387,6.7890975761845
239,4.135193441810121,0.47215732490626655,0.7632866676247184,8.189857862330728,9.229400277482812,0.5179079937641857,0.4208982606572612,6.681086887654089,6.794887603159475
240,4.1249055493931985,0.4715092277148701,0.7614839033650369,8.197926841665307,9.236719591427267,0.5169575726972786,0.41997939095477477,6.688494587472357,6.800648778645976
241,4.11466885608237,0.4708617245513454,0.7596896291460502,8.205961647494714,9.244009215187264,0.5160102468309884,0.41906352458185425,6.695865699857569,6.806652645766414
242,4.10448297961343,0.4702148306021045,0.7579037851777335,8.213962475481134,9.251269305584458,0.5150660049035347,0.41815065064051826,6.703200495905884,6.81314132806192
243,4.0943475415281805,0.4695685607082684,0.7561263122296983,8.221929520121778,9.258500018699111,0.5141248356508326,0.4172407582284906,6.710499244034809,6.819598074137646
244,4.084262167127065,0.46892292937235297,0.7543571516246667,8.22986297475062,9.265701509866558,0.5131867278079036,0.4163338364406355,6.717762210016299,6.826023119801117
245,4.0742264854225,0.46827795076481915,0.752596245232035,8.237763031540394,9.272873933673996,0.5122516701102435,0.4154298743703474,6.724989657009351,6.832416698538019
246,4.0642401290929,0.4676336387304914,0.7508435354615283,8.245629881504753,9.280017443957535,0.5113196512951517,0.41452886111090326,6.732181845592121,6.838779041540775
247,4.054302734437396,0.4669900067948476,0.7490989652569432,8.25346371450066,9.287132193799525,0.5103906601030207,0.4136307857567715,6.739339033793573,6.845110377736704
248,4.044413941331216,0.4663470681701813,0.7473624780899761,8.261264719230969,9.294218335526114,0.5094646852785882,0.41273563740488706,6.746461477124636,6.851410933815761
249,4.034573393181726,0.4657048357616421,0.7456340179541385,8.26903308324718,9.301276020705085,0.5085417155721519,0.41184340515588524,6.7535494286089515,6.857680934257883
