,grado,lambda,MSE_entrenamiento_OLS,MSE_entrenamiento_ridge,MSE_prueba_OLS,MSE_prueba_ridge
603,7.0,0.03,0.2145255885491772,0.29415120585986254,73.41770105201807,1.6095694412601844
604,7.0,0.04,0.2145255885491772,0.30660432260062964,73.41770105201807,1.2666863577903715
605,7.0,0.05,0.2145255885491772,0.31628136069033397,73.41770105201807,1.0877613831877766
606,7.0,0.06,0.2145255885491772,0.3241334561175151,73.41770105201807,0.982920337506652
607,7.0,0.07,0.2145255885491772,0.33071927310295157,73.41770105201807,0.9161244957194262
608,7.0,0.08,0.2145255885491772,0.3363882153805777,73.41770105201807,0.8707943353120094
609,7.0,0.09,0.2145255885491772,0.3413708463807328,73.41770105201807,0.8384904575392781
610,7.0,0.1,0.2145255885491772,0.3458261640815823,73.41770105201807,0.8145688001965814
611,7.0,0.11,0.2145255885491772,0.3498678407169702,73.41770105201807,0.7963101141828874
612,7.0,0.12,0.2145255885491772,0.35357959269090966,73.41770105201807,0.782039154022641
613,7.0,0.13,0.2145255885491772,0.3570246150010641,73.41770105201807,0.7706789059908306
614,7.0,0.14,0.2145255885491772,0.3602516106572235,73.41770105201807,0.7615112080750845
615,7.0,0.15,0.2145255885491772,0.36329878020532447,73.41770105201807,0.7540416683714641
616,7.0,0.16,0.2145255885491772,0.36619654192881707,73.41770105201807,0.7479201642871672
617,7.0,0.17,0.2145255885491772,0.36896943554327233,73.41770105201807,0.7428923322929759
618,7.0,0.18,0.2145255885491772,0.37163748512365247,73.41770105201807,0.7387690247130172
619,7.0,0.19,0.2145255885491772,0.3742171945625896,73.41770105201807,0.7354065427516311
620,7.0,0.2,0.2145255885491772,0.37672228757767423,73.41770105201807,0.7326935283354264
621,7.0,0.21,0.2145255885491772,0.37916426651170176,73.41770105201807,0.7305420804112827
622,7.0,0.22,0.2145255885491772,0.38155284024961994,73.41770105201807,0.7288816149624014
623,7.0,0.23,0.2145255885491772,0.38389625605644684,73.41770105201807,0.7276545449463487
624,7.0,0.24,0.2145255885491772,0.3862015598482819,73.41770105201807,0.72681319056625
625,7.0,0.25,0.2145255885491772,0.38847480244588506,73.41770105201807,0.7263175357859177
626,7.0,0.26,0.2145255885491772,0.3907212045644095,73.41770105201807,0.7261335761744092
627,7.0,0.27,0.2145255885491772,0.39294528993444433,73.41770105201807,0.7262320860034159
628,7.0,0.28,0.2145255885491772,0.39515099356214206,73.41770105201807,0.7265876866221334
629,7.0,0.29,0.2145255885491772,0.3973417504154568,73.41770105201807,0.7271781340619201
630,7.0,0.3,0.2145255885491772,0.39952056856740803,73.41770105201807,0.7279837680511194
631,7.0,0.31,0.2145255885491772,0.40169008989957,73.41770105201807,0.7289870811914144
632,7.0,0.32,0.2145255885491772,0.4038526407763232,73.41770105201807,0.7301723785304158
633,7.0,0.33,0.2145255885491772,0.40601027457804595,73.41770105201807,0.7315255058202319
634,7.0,0.34,0.2145255885491772,0.40816480758376994,73.41770105201807,0.7330336304665087
635,7.0,0.35000000000000003,0.2145255885491772,0.41031784938849547,73.41770105201807,0.7346850632699782
636,7.0,0.36,0.2145255885491772,0.4124708288039789,73.41770105201807,0.7364691120300855
637,7.0,0.37,0.2145255885491772,0.41462501600743473,73.41770105201807,0.7383759602494496
638,7.0,0.38,0.2145255885491772,0.41678154155772174,73.41770105201807,0.7403965657779004
639,7.0,0.39,0.2145255885491772,0.41894141278402575,73.41770105201807,0.7425225754246862
640,7.0,0.4,0.2145255885491772,0.42110552796083867,73.41770105201807,0.7447462524596395
641,7.0,0.41000000000000003,0.2145255885491772,0.423274688610075,73.41770105201807,0.747060414598026
642,7.0,0.42,0.2145255885491772,0.42544961021230276,73.41770105201807,0.7494583805766922
643,7.0,0.43,0.2145255885491772,0.42763093156153575,73.41770105201807,0.7519339238222492
644,7.0,0.44,0.2145255885491772,0.42981922295928465,73.41770105201807,0.7544812320153133
645,7.0,0.45,0.2145255885491772,0.4320149934119001,73.41770105201807,0.7570948715903332
646,7.0,0.46,0.2145255885491772,0.4342186969692904,73.41770105201807,0.7597697563947498
647,7.0,0.47000000000000003,0.2145255885491772,0.43643073832158125,73.41770105201807,0.7625011198759679
648,7.0,0.48,0.2145255885491772,0.43865147775258784,73.41770105201807,0.7652844902791467
649,7.0,0.49,0.2145255885491772,0.44088123553415703,73.41770105201807,0.768115668430108
650,7.0,0.5,0.2145255885491772,0.443120295833139,73.41770105201807,0.7709907077505525
651,7.0,0.51,0.2145255885491772,0.44536891019236174,73.41770105201807,0.7739058962115187
652,7.0,0.52,0.2145255885491772,0.4476273006383942,73.41770105201807,0.7768577399786496
653,7.0,0.53,0.2145255885491772,0.4498956624614515,73.41770105201807,0.7798429485414807
654,7.0,0.54,0.2145255885491772,0.4521741667066658,73.41770105201807,0.7828584211505966
655,7.0,0.55,0.2145255885491772,0.45446296241066,73.41770105201807,0.7859012344126546
656,7.0,0.56,0.2145255885491772,0.4567621786128936,73.41770105201807,0.7889686309147153
657,7.0,0.5700000000000001,0.2145255885491772,0.45907192616740655,73.41770105201807,0.79205800876722
658,7.0,0.58,0.2145255885491772,0.461392299377314,73.41770105201807,0.7951669119699956
659,7.0,0.59,0.2145255885491772,0.4637233774716264,73.41770105201807,0.7982930215180883
660,7.0,0.6,0.2145255885491772,0.46606522594149624,73.41770105201807,0.8014341471748727
661,7.0,0.61,0.2145255885491772,0.4684178977509643,73.41770105201807,0.8045882198488556
662,7.0,0.62,0.2145255885491772,0.47078143443539056,73.41770105201807,0.8077532845181717
663,7.0,0.63,0.2145255885491772,0.4731558670993033,73.41770105201807,0.8109274936533206
664,7.0,0.64,0.2145255885491772,0.4755412173239299,73.41770105201807,0.8141091010943392
665,7.0,0.65,0.2145255885491772,0.4779374979935471,73.41770105201807,0.8172964563433016
666,7.0,0.66,0.2145255885491772,0.4803447140487516,73.41770105201807,0.8204879992373736
667,7.0,0.67,0.2145255885491772,0.4827628631738298,73.41770105201807,0.8236822549712138
668,7.0,0.68,0.2145255885491772,0.4851919364246281,73.41770105201807,0.8268778294406407
669,7.0,0.6900000000000001,0.2145255885491772,0.4876319188026218,73.41770105201807,0.8300734048823664
670,7.0,0.7000000000000001,0.2145255885491772,0.49008278978028746,73.41770105201807,0.8332677357869452
671,7.0,0.71,0.2145255885491772,0.4925445237823007,73.41770105201807,0.83645964506433
672,7.0,0.72,0.2145255885491772,0.4950170906266686,73.41770105201807,0.8396480204432221
673,7.0,0.73,0.2145255885491772,0.4975004559294358,73.41770105201807,0.8428318110872455
674,7.0,0.74,0.2145255885491772,0.4999945814762535,73.41770105201807,0.8460100244123026
675,7.0,0.75,0.2145255885491772,0.5024994255637637,73.41770105201807,0.8491817230909876
676,7.0,0.76,0.2145255885491772,0.5050149433134681,73.41770105201807,0.8523460222310315
677,7.0,0.77,0.2145255885491772,0.5075410869604506,73.41770105201807,0.8555020867158594
678,7.0,0.78,0.2145255885491772,0.5100778061191862,73.41770105201807,0.8586491286963174
679,7.0,0.79,0.2145255885491772,0.5126250480283084,73.41770105201807,0.8617864052235362
680,7.0,0.8,0.2145255885491772,0.5151827577761878,73.41770105201807,0.8649132160136375
681,7.0,0.81,0.2145255885491772,0.5177508785088889,73.41770105201807,0.8680289013357153
682,7.0,0.8200000000000001,0.2145255885491772,0.5203293516219614,73.41770105201807,0.8711328400152631
683,7.0,0.8300000000000001,0.2145255885491772,0.5229181169374166,73.41770105201807,0.8742244475456694
684,7.0,0.84,0.2145255885491772,0.5255171128670771,73.41770105201807,0.877303174301069
685,7.0,0.85,0.2145255885491772,0.5281262765633965,73.41770105201807,0.8803685038442701
686,7.0,0.86,0.2145255885491772,0.5307455440587592,73.41770105201807,0.8834199513239376
687,7.0,0.87,0.2145255885491772,0.5333748503941651,73.41770105201807,0.8864570619556333
688,7.0,0.88,0.2145255885491772,0.5360141297381273,73.41770105201807,0.8894794095816998
689,7.0,0.89,0.2145255885491772,0.5386633154965822,73.41770105201807,0.8924865953052785
690,7.0,0.9,0.2145255885491772,0.5413223404144215,73.41770105201807,0.8954782461941749
691,7.0,0.91,0.2145255885491772,0.5439911366694077,73.41770105201807,0.8984540140504491
692,7.0,0.92,0.2145255885491772,0.5466696359589402,73.41770105201807,0.9014135742419458
693,7.0,0.93,0.2145255885491772,0.5493577695802763,73.41770105201807,0.9043566245922865
694,7.0,0.9400000000000001,0.2145255885491772,0.5520554685047089,73.41770105201807,0.9072828843259279
695,7.0,0.9500000000000001,0.2145255885491772,0.5547626634460618,73.41770105201807,0.9101920930653062
696,7.0,0.96,0.2145255885491772,0.5574792849240648,73.41770105201807,0.9130840098770374
697,7.0,0.97,0.2145255885491772,0.5602052633228489,73.41770105201807,0.9159584123645816
698,7.0,0.98,0.2145255885491772,0.5629405289450055,73.41770105201807,0.9188150958048006
699,7.0,0.99,0.2145255885491772,0.5656850120614904,73.41770105201807,0.921653872325964
700,8.0,0.0,0.19486173926722453,0.19486173926722453,6.639697557176746,6.639697557176746
701,8.0,0.01,0.19486173926722453,0.25107221832929016,6.639697557176746,2.8706055019185412
702,8.0,0.02,0.19486173926722453,0.27388749198688744,6.639697557176746,1.3472415454389282
703,8.0,0.03,0.19486173926722453,0.28989760049515345,6.639697557176746,0.9409165621126964
704,8.0,0.04,0.19486173926722453,0.30184901758315197,6.639697557176746,0.7953853215483051
705,8.0,0.05,0.19486173926722453,0.3113130145198678,6.639697557176746,0.7347930099953742
706,8.0,0.06,0.19486173926722453,0.31914924412570683,6.639697557176746,0.7077867002679601
707,8.0,0.07,0.19486173926722453,0.32585603738697605,6.639697557176746,0.6959087670346832
708,8.0,0.08,0.19486173926722453,0.33174117042935625,6.639697557176746,0.6914899994312126
709,8.0,0.09,0.19486173926722453,0.33700568912311757,6.639697557176746,0.6909770783686718
710,8.0,0.1,0.19486173926722453,0.34178730105504723,6.639697557176746,0.6925791197978891
711,8.0,0.11,0.19486173926722453,0.34618414936847697,6.639697557176746,0.6953330740741637
712,8.0,0.12,0.19486173926722453,0.3502685385313329,6.639697557176746,0.698695387064792
713,8.0,0.13,0.19486173926722453,0.35409523733382836,6.639697557176746,0.7023487935606441
714,8.0,0.14,0.19486173926722453,0.35770671260183395,6.639697557176746,0.7061044871227077
715,8.0,0.15,0.19486173926722453,0.3611365500238531,6.639697557176746,0.7098496197352886
716,8.0,0.16,0.19486173926722453,0.3644117626629912,6.639697557176746,0.7135176927521294
717,8.0,0.17,0.19486173926722453,0.3675543934147634,6.639697557176746,0.7170711409410174
718,8.0,0.18,0.19486173926722453,0.37058265546266844,6.639697557176746,0.7204907230548937
719,8.0,0.19,0.19486173926722453,0.3735117620795661,6.639697557176746,0.7237688711855712
720,8.0,0.2,0.19486173926722453,0.37635454237123556,6.639697557176746,0.7269054260554393
721,8.0,0.21,0.19486173926722453,0.37912190624140824,6.639697557176746,0.7299048548749423
722,8.0,0.22,0.19486173926722453,0.3818232010244479,6.639697557176746,0.7327744145246086
723,8.0,0.23,0.19486173926722453,0.384466488877126,6.639697557176746,0.7355229305861082
724,8.0,0.24,0.19486173926722453,0.3870587652630165,6.639697557176746,0.7381599846554804
725,8.0,0.25,0.19486173926722453,0.38960613299840313,6.639697557176746,0.740695376089878
726,8.0,0.26,0.19486173926722453,0.3921139423254312,6.639697557176746,0.7431387701348151
727,8.0,0.27,0.19486173926722453,0.3945869046967857,6.639697557176746,0.7454994735177527
728,8.0,0.28,0.19486173926722453,0.3970291859920507,6.639697557176746,0.7477862975301451
729,8.0,0.29,0.19486173926722453,0.39944448347775613,6.639697557176746,0.7500074811556724
730,8.0,0.3,0.19486173926722453,0.4018360897995693,6.639697557176746,0.7521706552349565
731,8.0,0.31,0.19486173926722453,0.4042069465413779,6.639697557176746,0.7542828344087997
732,8.0,0.32,0.19486173926722453,0.4065596893244017,6.639697557176746,0.7563504275511621
733,8.0,0.33,0.19486173926722453,0.40889668599637136,6.639697557176746,0.7583792601699217
734,8.0,0.34,0.19486173926722453,0.41122006913871,6.639697557176746,0.7603746041972461
735,8.0,0.35000000000000003,0.19486173926722453,0.4135317638721615,6.639697557176746,0.7623412119666256
736,8.0,0.36,0.19486173926722453,0.4158335117494233,6.639697557176746,0.7642833521504153
737,8.0,0.37,0.19486173926722453,0.41812689137331155,6.639697557176746,0.7662048461287992
738,8.0,0.38,0.19486173926722453,0.4204133362608021,6.639697557176746,0.7681091037583353
739,8.0,0.39,0.19486173926722453,0.4226941503794916,6.639697557176746,0.7699991578637326
740,8.0,0.4,0.19486173926722453,0.4249705217081323,6.639697557176746,0.7718776970294327
741,8.0,0.41000000000000003,0.19486173926722453,0.42724353411256466,6.639697557176746,0.7737470964471254
742,8.0,0.42,0.19486173926722453,0.42951417777974066,6.639697557176746,0.7756094467013861
743,8.0,0.43,0.19486173926722453,0.43178335841279386,6.639697557176746,0.7774665804634942
744,8.0,0.44,0.19486173926722453,0.4340519053577696,6.639697557176746,0.7793200971231431
745,8.0,0.45,0.19486173926722453,0.4363205788059319,6.639697557176746,0.7811713854276502
746,8.0,0.46,0.19486173926722453,0.43859007619360146,6.639697557176746,0.783021644223314
747,8.0,0.47000000000000003,0.19486173926722453,0.4408610379032072,6.639697557176746,0.7848719014085239
748,8.0,0.48,0.19486173926722453,0.4431340523540527,6.639697557176746,0.7867230312156582
749,8.0,0.49,0.19486173926722453,0.44540966055851516,6.639697557176746,0.7885757699409983
750,8.0,0.5,0.19486173926722453,0.44768836020885794,6.639697557176746,0.7904307302408262
751,8.0,0.51,0.19486173926722453,0.4499706093506559,6.639697557176746,0.792288414107942
752,8.0,0.52,0.19486173926722453,0.4522568296913942,6.639697557176746,0.7941492246378832
753,8.0,0.53,0.19486173926722453,0.45454740958618967,6.639697557176746,0.7960134766877953
754,8.0,0.54,0.19486173926722453,0.45684270673724103,6.639697557176746,0.797881406524428
755,8.0,0.55,0.19486173926722453,0.4591430506387664,6.639697557176746,0.7997531805508207
756,8.0,0.56,0.19486173926722453,0.4614487447952764,6.639697557176746,0.8016289031946006
757,8.0,0.5700000000000001,0.19486173926722453,0.4637600687375284,6.639697557176746,0.8035086240341284
758,8.0,0.58,0.19486173926722453,0.46607727985753544,6.639697557176746,0.8053923442325447
759,8.0,0.59,0.19486173926722453,0.4684006150814579,6.639697557176746,0.8072800223437682
760,8.0,0.6,0.19486173926722453,0.4707302923969194,6.639697557176746,0.809171579548926
761,8.0,0.61,0.19486173926722453,0.47306651224947727,6.639697557176746,0.8110669043765912
762,8.0,0.62,0.19486173926722453,0.47540945882113705,6.639697557176746,0.812965856955263
763,8.0,0.63,0.19486173926722453,0.4777593012024932,6.639697557176746,0.814868272842284
764,8.0,0.64,0.19486173926722453,0.4801161944687022,6.639697557176746,0.8167739664692005
765,8.0,0.65,0.19486173926722453,0.4824802806683798,6.639697557176746,0.8186827342399168
766,8.0,0.66,0.19486173926722453,0.4848516897335987,6.639697557176746,0.8205943573146399
767,8.0,0.67,0.19486173926722453,0.48723054031821655,6.639697557176746,0.8225086041094425
768,8.0,0.68,0.19486173926722453,0.48961694057103256,6.639697557176746,0.8244252325385633
769,8.0,0.6900000000000001,0.19486173926722453,0.492010988849642,6.639697557176746,0.8263439920239335
770,8.0,0.7000000000000001,0.19486173926722453,0.49441277438020315,6.639697557176746,0.8282646252941765
771,8.0,0.71,0.19486173926722453,0.4968223778678035,6.639697557176746,0.8301868699931332
772,8.0,0.72,0.19486173926722453,0.4992398720617185,6.639697557176746,0.8321104601161942
773,8.0,0.73,0.19486173926722453,0.501665322279341,6.639697557176746,0.8340351272908615
774,8.0,0.74,0.19486173926722453,0.5040987868923062,6.639697557176746,0.8359606019165169
775,8.0,0.75,0.19486173926722453,0.506540317777847,6.639697557176746,0.8378866141768846
776,8.0,0.76,0.19486173926722453,0.5089899607383014,6.639697557176746,0.8398128949374294
777,8.0,0.77,0.19486173926722453,0.5114477558912955,6.639697557176746,0.8417391765387859
778,8.0,0.78,0.19486173926722453,0.5139137380329599,6.639697557176746,0.8436651934962518
779,8.0,0.79,0.19486173926722453,0.5163879369762822,6.639697557176746,0.845590683114428
780,8.0,0.8,0.19486173926722453,0.5188703778665453,6.639697557176746,0.847515386025242
781,8.0,0.81,0.19486173926722453,0.521361081475612,6.639697557176746,0.8494390466568322
782,8.0,0.8200000000000001,0.19486173926722453,0.5238600644766577,6.639697557176746,0.851361413640025
783,8.0,0.8300000000000001,0.19486173926722453,0.5263673397008265,6.639697557176746,0.853282240158549
784,8.0,0.84,0.19486173926722453,0.5288829163771525,6.639697557176746,0.8552012842485318
785,8.0,0.85,0.19486173926722453,0.5314068003569807,6.639697557176746,0.8571183090522974
786,8.0,0.86,0.19486173926722453,0.5339389943240056,6.639697557176746,0.8590330830310453
787,8.0,0.87,0.19486173926722453,0.5364794979909836,6.639697557176746,0.8609453801405277
788,8.0,0.88,0.19486173926722453,0.5390283082840266,6.639697557176746,0.8628549799734652
789,8.0,0.89,0.19486173926722453,0.5415854195154266,6.639697557176746,0.8647616678721189
790,8.0,0.9,0.19486173926722453,0.5441508235457257,6.639697557176746,0.8666652350140809
791,8.0,0.91,0.19486173926722453,0.5467245099358273,6.639697557176746,0.8685654784740597
792,8.0,0.92,0.19486173926722453,0.5493064660898372,6.639697557176746,0.8704622012642398
793,8.0,0.93,0.19486173926722453,0.5518966773892208,6.639697557176746,0.8723552123554374
794,8.0,0.9400000000000001,0.19486173926722453,0.5544951273189052,6.639697557176746,0.8742443266812042
795,8.0,0.9500000000000001,0.19486173926722453,0.5571017975858168,6.639697557176746,0.8761293651267048
796,8.0,0.96,0.19486173926722453,0.559716668230412,6.639697557176746,0.8780101545040888
797,8.0,0.97,0.19486173926722453,0.5623397177315932,6.639697557176746,0.879886527515954
798,8.0,0.98,0.19486173926722453,0.5649709231054967,6.639697557176746,0.8817583227082079
799,8.0,0.99,0.19486173926722453,0.5676102599984989,6.639697557176746,0.8836253844136693
800,9.0,0.0,0.12159712956873148,0.12159712956873148,2325.722502222436,2325.722502222436
801,9.0,0.01,0.12159712956873148,0.23420737381653167,2325.722502222436,9.362526215603832
802,9.0,0.02,0.12159712956873148,0.252694400682876,2325.722502222436,4.805286716740676
803,9.0,0.03,0.12159712956873148,0.2676088051018137,2325.722502222436,3.114183107746774
804,9.0,0.04,0.12159712956873148,0.27974268869306274,2325.722502222436,2.3021417356328153
805,9.0,0.05,0.12159712956873148,0.28988756531991466,2325.722502222436,1.852038229319315
806,9.0,0.06,0.12159712956873148,0.2985929613563928,2325.722502222436,1.5771334926761724
807,9.0,0.07,0.12159712956873148,0.3062265660344169,2325.722502222436,1.3968120945333384
808,9.0,0.08,0.12159712956873148,0.31303895849836144,2325.722502222436,1.27182391297621
809,9.0,0.09,0.12159712956873148,0.31920607431290443,2325.722502222436,1.181287788069341
810,9.0,0.1,0.12159712956873148,0.324855236956336,2325.722502222436,1.1133049350528754
811,9.0,0.11,0.12159712956873148,0.330081172477588,2325.722502222436,1.0607111660272033
812,9.0,0.12,0.12159712956873148,0.33495609030806767,2325.722502222436,1.018993254634329
813,9.0,0.13,0.12159712956873148,0.33953620944825724,2325.722502222436,0.985198037118012
814,9.0,0.14,0.12159712956873148,0.3438661049705365,2325.722502222436,0.9573295931758422
815,9.0,0.15,0.12159712956873148,0.3479816816879714,2325.722502222436,0.9340006268904527
816,9.0,0.16,0.12159712956873148,0.3519122596041302,2325.722502222436,0.9142228582796358
817,9.0,0.17,0.12159712956873148,0.35568206973378524,2325.722502222436,0.8972766851509438
818,9.0,0.18,0.12159712956873148,0.35931134900973943,2325.722502222436,0.8826277226239504
819,9.0,0.19,0.12159712956873148,0.36281715649730106,2325.722502222436,0.8698719619780083
820,9.0,0.2,0.12159712956873148,0.36621399191466064,2325.722502222436,0.8586989004785304
821,9.0,0.21,0.12159712956873148,0.36951427130076586,2325.722502222436,0.8488662415308216
822,9.0,0.22,0.12159712956873148,0.3727286977066008,2325.722502222436,0.8401822126730703
823,9.0,0.23,0.12159712956873148,0.3758665535523399,2325.722502222436,0.8324930009639553
824,9.0,0.24,0.12159712956873148,0.3789359337099187,2325.722502222436,0.8256736890619782
825,9.0,0.25,0.12159712956873148,0.38194393315944614,2325.722502222436,0.8196216258513039
826,9.0,0.26,0.12159712956873148,0.3848967994262729,2325.722502222436,0.8142515158044517
827,9.0,0.27,0.12159712956873148,0.38780005742112156,2325.722502222436,0.8094917385481841
828,9.0,0.28,0.12159712956873148,0.3906586124449909,2325.722502222436,0.8052815601719769
829,9.0,0.29,0.12159712956873148,0.39347683576291165,2325.722502222436,0.8015689985335865
830,9.0,0.3,0.12159712956873148,0.3962586361477206,2325.722502222436,0.7983091734241268
831,9.0,0.31,0.12159712956873148,0.3990075200455816,2325.722502222436,0.7954630198403363
832,9.0,0.32,0.12159712956873148,0.401726642449003,2325.722502222436,0.7929962757598829
833,9.0,0.33,0.12159712956873148,0.4044188501312639,2325.722502222436,0.790878679279911
834,9.0,0.34,0.12159712956873148,0.40708671856381196,2325.722502222436,0.7890833267734096
835,9.0,0.35000000000000003,0.12159712956873148,0.40973258358003334,2325.722502222436,0.7875861558620502
836,9.0,0.36,0.12159712956873148,0.41235856864671305,2325.722502222436,0.7863655258708212
837,9.0,0.37,0.12159712956873148,0.4149666084451796,2325.722502222436,0.7854018749616773
838,9.0,0.38,0.12159712956873148,0.417558469337458,2325.722502222436,0.7846774379965166
839,9.0,0.39,0.12159712956873148,0.4201357671916551,2325.722502222436,0.784176012814502
840,9.0,0.4,0.12159712956873148,0.4226999829592598,2325.722502222436,0.7838827653508662
841,9.0,0.41000000000000003,0.12159712956873148,0.4252524763312853,2325.722502222436,0.7837840661087778
842,9.0,0.42,0.12159712956873148,0.4277944977464694,2325.722502222436,0.7838673520900595
843,9.0,0.43,0.12159712956873148,0.4303271989809786,2325.722502222436,0.7841210095184914
844,9.0,0.44,0.12159712956873148,0.43285164251304437,2325.722502222436,0.7845342736404716
845,9.0,0.45,0.12159712956873148,0.43536880982613524,2325.722502222436,0.7850971426288895
846,9.0,0.46,0.12159712956873148,0.43787960878973975,2325.722502222436,0.7858003031970359
847,9.0,0.47000000000000003,0.12159712956873148,0.44038488023615724,2325.722502222436,0.7866350659865358
848,9.0,0.48,0.12159712956873148,0.44288540383463865,2325.722502222436,0.7875933091558632
849,9.0,0.49,0.12159712956873148,0.4453819033497482,2325.722502222436,0.7886674288840265
850,9.0,0.5,0.12159712956873148,0.44787505135871075,2325.722502222436,0.7898502957345942
851,9.0,0.51,0.12159712956873148,0.450365473492271,2325.722502222436,0.7911352160104063
852,9.0,0.52,0.12159712956873148,0.4528537522548489,2325.722502222436,0.7925158973785875
853,9.0,0.53,0.12159712956873148,0.45534043047246764,2325.722502222436,0.7939864181666609
854,9.0,0.54,0.12159712956873148,0.4578260144105402,2325.722502222436,0.7955411998290117
855,9.0,0.55,0.12159712956873148,0.46031097659828446,2325.722502222436,0.7971749821635116
856,9.0,0.56,0.12159712956873148,0.46279575839182985,2325.722502222436,0.7988828009241742
857,9.0,0.5700000000000001,0.12159712956873148,0.4652807723041992,2325.722502222436,0.8006599675301422
858,9.0,0.58,0.12159712956873148,0.4677664041268195,2325.722502222436,0.8025020506163361
859,9.0,0.59,0.12159712956873148,0.47025301486432036,2325.722502222436,0.8044048592084816
860,9.0,0.6,0.12159712956873148,0.47274094250177134,2325.722502222436,0.8063644273363447
861,9.0,0.61,0.12159712956873148,0.4752305036212993,2325.722502222436,0.8083769999251187
862,9.0,0.62,0.12159712956873148,0.4777219948830508,2325.722502222436,0.8104390198267148
863,9.0,0.63,0.12159712956873148,0.48021569438384093,2325.722502222436,0.8125471158712179
864,9.0,0.64,0.12159712956873148,0.48271186290525464,2325.722502222436,0.814698091834277
865,9.0,0.65,0.12159712956873148,0.4852107450617193,2325.722502222436,0.8168889162295083
866,9.0,0.66,0.12159712956873148,0.4877125703579813,2325.722502222436,0.8191167128461759
867,9.0,0.67,0.12159712956873148,0.4902175541642688,2325.722502222436,0.8213787519621153
868,9.0,0.68,0.12159712956873148,0.49272589861672433,2325.722502222436,0.8236724421700683
869,9.0,0.6900000000000001,0.12159712956873148,0.49523779344976937,2325.722502222436,0.8259953227627095
870,9.0,0.7000000000000001,0.12159712956873148,0.497753416766442,2325.722502222436,0.8283450566278167
871,9.0,0.71,0.12159712956873148,0.5002729357521125,2325.722502222436,0.8307194236102731
872,9.0,0.72,0.12159712956873148,0.5027965073364933,2325.722502222436,0.8331163143022862
873,9.0,0.73,0.12159712956873148,0.5053242788082877,2325.722502222436,0.8355337242271433
874,9.0,0.74,0.12159712956873148,0.5078563883864725,2325.722502222436,0.8379697483854244
875,9.0,0.75,0.12159712956873148,0.5103929657518279,2325.722502222436,0.8404225761356342
876,9.0,0.76,0.12159712956873148,0.5129341325419035,2325.722502222436,0.8428904863838819
877,9.0,0.77,0.12159712956873148,0.5154800028124057,2325.722502222436,0.845371843059756
878,9.0,0.78,0.12159712956873148,0.5180306834676973,2325.722502222436,0.8478650908575133
879,9.0,0.79,0.12159712956873148,0.5205862746627768,2325.722502222436,0.8503687512237186
880,9.0,0.8,0.12159712956873148,0.5231468701790019,2325.722502222436,0.8528814185739951
881,9.0,0.81,0.12159712956873148,0.5257125577755424,2325.722502222436,0.8554017567231975
882,9.0,0.8200000000000001,0.12159712956873148,0.5282834195184158,2325.722502222436,0.8579284955145112
883,9.0,0.8300000000000001,0.12159712956873148,0.5308595320887569,2325.722502222436,0.860460427634301
884,9.0,0.84,0.12159712956873148,0.5334409670718967,2325.722502222436,0.8629964056004722
885,9.0,0.85,0.12159712956873148,0.5360277912285814,2325.722502222436,0.8655353389132334
886,9.0,0.86,0.12159712956873148,0.5386200667497003,2325.722502222436,0.8680761913578543
887,9.0,0.87,0.12159712956873148,0.5412178514956614,2325.722502222436,0.8706179784499879
888,9.0,0.88,0.12159712956873148,0.5438211992214466,2325.722502222436,0.8731597650146584
889,9.0,0.89,0.12159712956873148,0.5464301597884476,2325.722502222436,0.8757006628908155
890,9.0,0.9,0.12159712956873148,0.5490447793639035,2325.722502222436,0.8782398287538754
891,9.0,0.91,0.12159712956873148,0.5516651006088396,2325.722502222436,0.8807764620492133
892,9.0,0.92,0.12159712956873148,0.5542911628552156,2325.722502222436,0.8833098030301129
893,9.0,0.93,0.12159712956873148,0.5569230022731113,2325.722502222436,0.8858391308940624
894,9.0,0.9400000000000001,0.12159712956873148,0.5595606520284729,2325.722502222436,0.8883637620117765
895,9.0,0.9500000000000001,0.12159712956873148,0.5622041424321675,2325.722502222436,0.8908830482436335
896,9.0,0.96,0.12159712956873148,0.564853501080772,2325.722502222436,0.8933963753386452
897,9.0,0.97,0.12159712956873148,0.5675087529897548,2325.722502222436,0.895903161411319
898,9.0,0.98,0.12159712956873148,0.5701699207194231,2325.722502222436,0.8984028554921077
899,9.0,0.99,0.12159712956873148,0.5728370244941658,2325.722502222436,0.9008949361474794
900,10.0,0.0,0.11434835590805897,0.11434835590805897,8083.204321965802,8083.204321965802
901,10.0,0.01,0.11434835590805897,0.23319462863018445,8083.204321965802,5.918761664033784
902,10.0,0.02,0.11434835590805897,0.250259079715903,8083.204321965802,2.676165297743013
903,10.0,0.03,0.11434835590805897,0.26395351794970984,8083.204321965802,1.6462934478326778
904,10.0,0.04,0.11434835590805897,0.27516936170590145,8083.204321965802,1.213322318555596
905,10.0,0.05,0.11434835590805897,0.2846427463915442,8083.204321965802,1.0020277977572805
906,10.0,0.06,0.11434835590805897,0.29286825967614594,8083.204321965802,0.8885956649872783
907,10.0,0.07,0.11434835590805897,0.30017134081533703,8083.204321965802,0.8236418714252861
908,10.0,0.08,0.11434835590805897,0.30677073631208546,8083.204321965802,0.784807638344336
909,10.0,0.09,0.11434835590805897,0.3128180995185442,8083.204321965802,0.7609771552404522
